BettingSite, Event Tab, League, Event, Market, Stats
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Total Aces and Double Faults, 16+ +152
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Total Aces and Double Faults, Over6.5 -139
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Most Aces, Tie +875
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Total Aces and Double Faults, 15+ +115
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Total Aces and Double Faults, Under6.5 +102
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Total Aces and Double Faults, 17+ +200
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Total Aces and Double Faults, 6+ -250
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Total Aces and Double Faults, 10+ +270
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Total Aces and Double Faults, 8+ +115
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Total Aces and Double Faults - Set 1, Over5.5 -125
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Total Aces and Double Faults - Set 1, Under5.5 -111
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Total Aces, Over10.5 -125
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Total Aces and Double Faults, 9+ +180
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Total Aces and Double Faults - Set 1, Under2.5 +102
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Total Aces and Double Faults - Set 1, Over2.5 -143
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Total Aces, 9+ -312
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Total Aces, Under10.5 -110
