BettingSite, Event Tab, League, Event, Market, Stats
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Total Games (Set 2), Over6.5 -10000 Under6.5 +1000 Over7.5 -1250 Under7.5 +530 Over8.5 -357 Under8.5 +235 Over9.5 -128 Under9.5 -108 Over10.5 +220 Under10.5 -333 Over12.5 +360 Under12.5 -625
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Game Spread  (Set 1), Dusan Lajovic-1.5 +115 Zhizhen Zhang+1.5 -154
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Total Games (Set 1), Over6.5 -10000 Under6.5 +1000 Over7.5 -1111 Under7.5 +530 Over8.5 -357 Under8.5 +235 Over9.5 -125 Under9.5 -110 Over10.5 +220 Under10.5 -333 Over12.5 +360 Under12.5 -625
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Games Odd/Even (Set 1), Odd -110 Even -128
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Score (Set 1), 6 - 4 +550 6 - 3 +590 7 - 6 +875 6 - 2 +950 7 - 5 +1350 6 - 1 +1650 6 - 0 +5900
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Score (Set 1), 4 - 6 +560 3 - 6 +610 6 - 7 +900 2 - 6 +1000 5 - 7 +1400 1 - 6 +1750 0 - 6 +5900
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Number of Sets, 2 -154 3 +115
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Games Odd/Even (Set 2), Odd -105 Even -133
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Score (Set 2), 6 - 4 +540 6 - 3 +600 7 - 6 +875 6 - 2 +925 7 - 5 +1350 6 - 1 +1700 6 - 0 +5900
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, 1st Set Correct Score (Multiple), 6-0 6-1 or 6-2 +560 6-3 or 6-4 +255 7-5 or 7-6 +530 0-6 1-6 or 2-6 +610 3-6 or 4-6 +265 5-7 or 6-7 +540
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Zhizhen Zhang Win a Set, Yes -278 No +205
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Score (Set 2), 4 - 6 +550 3 - 6 +620 6 - 7 +900 2 - 6 +975 5 - 7 +1400 1 - 6 +1800 0 - 6 +5900
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Dusan Lajovic Win 2 Sets, Yes -115 No -105
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Both Players to Win a Set, Yes +115 No -154
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set to end 6:0 or 0:6, Yes +875 No -3333
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Zhizhen Zhang Win 2 Sets, Yes -105 No -115
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Set Winner (Set 2), Alexei Popyrin -105 Arthur Rinderknech -125
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Set Winner (Set 1), Alexei Popyrin -105 Arthur Rinderknech -125
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Set Betting, 0 - 2 +195 1 - 2 +300
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Dusan Lajovic Win a Set, Yes -303 No +220
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Setcast, Arthur Rinderknech - Arthur Rinderknech +195 Alexei Popyrin - Alexei Popyrin +240 Arthur Rinderknech - Alexei Popyrin - Arthur Rinderknech +640 Alexei Popyrin - Arthur Rinderknech - Arthur Rinderknech +640 Arthur Rinderknech - Alexei Popyrin - Alexei Popyrin +680 Alexei Popyrin - Arthur Rinderknech - Alexei Popyrin +680
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Match Handicap (Set), Alexei Popyrin-1.5 +240 Arthur Rinderknech+1.5 -323 Alexei Popyrin+1.5 -263 Arthur Rinderknech-1.5 +195
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Set Winner & Set Games (Set 1), Alexei Popyrin and Over9.5 +230 Alexei Popyrin and Under9.5 +310 Arthur Rinderknech and Over9.5 +172 Arthur Rinderknech and Under9.5 +350
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Number of Sets, 2 -154 3 +115
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Set Betting, 2 - 0 +240 2 - 1 +325
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Set Winner & Set Games (Set 2), Alexei Popyrin and Over9.5 +205 Alexei Popyrin and Under9.5 +360 Arthur Rinderknech and Over9.5 +187 Arthur Rinderknech and Under9.5 +310
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Set Winner & Set Games (Set 2), Alexei Popyrin and Over10.5 +420 Alexei Popyrin and Under10.5 +180 Arthur Rinderknech and Over10.5 +400 Arthur Rinderknech and Under10.5 +155
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Game Spread  (Set 1), Alexei Popyrin+1.5 -167 Arthur Rinderknech-1.5 +127
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Set Winner & Set Games (Set 1), Alexei Popyrin and Over10.5 +420 Alexei Popyrin and Under10.5 +180 Arthur Rinderknech and Over10.5 +400 Arthur Rinderknech and Under10.5 +155
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Game Spread  (Set 2), Alexei Popyrin+1.5 -167 Arthur Rinderknech-1.5 +127
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Game Spread  (Set 1), Alexei Popyrin-1.5 +147 Arthur Rinderknech+1.5 -200
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Set Total Games (Set 1), Over7.5 -2500 Under7.5 +725 Over8.5 -625 Under8.5 +355 Over9.5 -175 Under9.5 +125 Over10.5 +167 Under10.5 -238 Over12.5 +250 Under12.5 -385
Betano, Set Markets, Kitzbuhel, Alexei Popyrin - Arthur Rinderknech, Set Total Games (Set 2), Over7.5 -2500 Under7.5 +725 Over8.5 -625 Under8.5 +355 Over9.5 -175 Under9.5 +127 Over10.5 +167 Under10.5 -238 Over12.5 +250 Under12.5 -385
