BettingSite, Event Tab, League, Event, Market, Stats
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Race to X Points (Point X), Cleveland Browns to 40 +118
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Race to X Points (Point X), Cleveland Browns to 30 +110
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Odd/Even Total Points, Odd -115
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Points - Odd/Even (incl. OT), Even +107
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Points - Odd/Even (incl. OT), Odd -133
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, 1st Half - Points - Odd/Even, Even -114
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Odd/Even Total Points, Even -108
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Game to go to Overtime, Yes +775
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Halftime/Full time, San Francisco 49ers/San Francisco 49ers +127
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Game to go to Overtime, No -1667
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, 1st Half - Points - Odd/Even, Odd -114
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Halftime/Full time, San Francisco 49ers/Tie +2300
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Halftime/Full time, San Francisco 49ers/Pittsburgh Steelers +750
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Halftime/Full time, Pittsburgh Steelers/San Francisco 49ers +650
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Halftime/Full time, Tie/San Francisco 49ers +1500
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Halftime/Full time, Pittsburgh Steelers/Pittsburgh Steelers +235
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Halftime/Full time, Tie/Tie +5400
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Halftime/Full time, Tie/Pittsburgh Steelers +2000
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Halftime with the most scored points, 1st Half -110
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Halftime with the most scored points, Second Half +107
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Highest Scoring Quarter, Second Quarter +185
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Halftime/Full time, Pittsburgh Steelers/Tie +2500
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Highest Scoring Quarter, First Quarter +640
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Halftime with the most scored points, Draw +1450
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Highest Scoring Quarter, Draw +510
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Highest Scoring Quarter, Third Quarter +530
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Race to X Points (Point X), San Francisco 49ers to 10 -139
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Race to X Points (Point X), San Francisco 49ers to 15 -143
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Race to X Points (Point X), San Francisco 49ers to 20 -154
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Highest Scoring Quarter, Fourth Quarter +220
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Race to X Points (Point X), Pittsburgh Steelers to 10 +112
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Race to X Points (Point X), Pittsburgh Steelers to 20 +127
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Race to X Points (Point X), Pittsburgh Steelers to 15 +118
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Race to X Points (Point X), Pittsburgh Steelers to 30 +137
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Race to X Points (Point X), Pittsburgh Steelers to 25 +132
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Race to X Points (Point X), San Francisco 49ers to 35 -182
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Race to X Points (Point X), San Francisco 49ers to 30 -167
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Race to X Points (Point X), Pittsburgh Steelers to 35 +147
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Race to X Points (Point X), San Francisco 49ers to 40 -192
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Race to X Points (Point X), Pittsburgh Steelers to 40 +157
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Race to X Points (Point X), San Francisco 49ers to 25 -161
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Odd/Even Total Points, Odd -118
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Points - Odd/Even (incl. OT), Even +112
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, 1st Half - Points - Odd/Even, Odd -114
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, 1st Half - Points - Odd/Even, Even -111
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Odd/Even Total Points, Even -105
Betano, Props, NFL, San Francisco 49ers @ Pittsburgh Steelers, Points - Odd/Even (incl. OT), Odd -139
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Game to go to Overtime, No -2000
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Halftime/Full time, Tennessee Titans/Tennessee Titans +245
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Game to go to Overtime, Yes +800
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Halftime/Full time, Tennessee Titans/New Orleans Saints +650
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Halftime/Full time, Tennessee Titans/Tie +2500
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Halftime/Full time, Tie/Tie +5900
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Halftime/Full time, Tie/Tennessee Titans +2000
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Halftime/Full time, New Orleans Saints/Tennessee Titans +775
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Halftime/Full time, New Orleans Saints/New Orleans Saints +118
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Halftime/Full time, Tie/New Orleans Saints +1500
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Halftime with the most scored points, 1st Half -110
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Halftime/Full time, New Orleans Saints/Tie +2400
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Halftime with the most scored points, Second Half +107
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Highest Scoring Quarter, First Quarter +640
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Halftime with the most scored points, Draw +1450
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Highest Scoring Quarter, Second Quarter +185
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Highest Scoring Quarter, Fourth Quarter +220
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Highest Scoring Quarter, Draw +520
Betano, Props, NFL, Tennessee Titans @ New Orleans Saints, Highest Scoring Quarter, Third Quarter +530
